"","Obs","Year","Month","Day","Name","NestName","ID","BandNumber","BandDate","BandDateJul","MeasurementDate","MeasurementDateJulYear","MeasurementDateJul","AgeField","CalcAge","CalcAgeInteger","HatchDate","HatchDateJul","HatchDateJulYear","AllSex","BillNT","TEC","BillWidth","BillDepth","Head","UpperBill","UBillSurface","TotBillSurface","Skull","Tarsus","WingChord","Primary7","TailLength","Weight","Condition","MaxTempMean1_11","MaxTempMean12_22","MeanMaxTempIncubation","MinTempMean1_11","MinTempMean12_22","MeanMinTempIncubation","PrecipSum1_11","PrecipSum12_22","PrecipSumIncubation","GDDSum1_11","GDDSum12_22","GDDSumIncubation","CDDSum1_11","CDDSum12_22","CDDSumIncubation"
"486",1681,2010,5,8,"B7","BUR210","B7 BUR210","1055-12752","6/2/2010",153,"6/2/2010",2010153,153,25,25.5,25,"5/8/2010",128,2010128,"F",23.9,"36.9",12.4,13.3,76.1,"13","172.9","237.0825","39.2",58.5,154,103,45,331,"",15.35353535,25.55555556,17.74853801,3.585858586,12.02020202,4.649122807,3.5814,0.6096,6.1722,36,177,101,1,33,18
"487",1696,2011,4,14,"U6","SWAH11","U6 SWAH11","1055-12768","5/12/2011",132,"5/12/2011",2011132,132,28,26.6,27,"",104,2011104,"F",22,"34.7",12.6,11.8,75,"12.7","149.9","211.7","40.3",59,171,117,69,365,"",11.16161616,16.36363636,8.596491228,0.909090909,7.323232323,-0.906432749,6.9596,7.6708,7.62,5,64,15,0,12,0
"488",1690,2011,4,15,"O0","FOWA11","O0 FOWA11","1055-12762","5/11/2011",131,"5/11/2011",2011131,131,26,26.3,26,"",105,2011105,"F",22.6,"35.9",12.6,12.5,76.5,"13.3","166.3","225.3","40.6",61.8,165,107,70,375,"",11.46464646,16.56565657,9.356725146,1.111111111,6.717171717,-0.584795322,6.0452,7.3152,7.62,5,64,15,0,12,0
"489",1692,2011,4,15,"Q2","STAD11","Q2 STAD11","1055-12764","5/12/2011",132,"5/12/2011",2011132,132,27,26.3,26,"",105,2011105,"F",22.5,"36.6",10.7,12.1,74.9,"14.1","170.6","208.6","38.3",56.9,169,110,66,335,"",11.46464646,16.56565657,9.356725146,1.111111111,6.717171717,-0.584795322,6.0452,7.3152,7.62,5,64,15,0,12,0
"490",1693,2011,4,15,"R3","STAD11","R3 STAD11","1055-12765","5/12/2011",132,"5/12/2011",2011132,132,27,26.5,27,"",105,2011105,"F",23.4,"36.3",11.4,12,76.6,"13","155.4","212.4","40.3",60.1,170,116,67,350,"",11.46464646,16.56565657,9.356725146,1.111111111,6.717171717,-0.584795322,6.0452,7.3152,7.62,5,64,15,0,12,0
"491",1714,2011,4,15,"FFS-L","YEFE11","FFS-L YEFE11","1055-12785","5/14/2011",134,"5/14/2011",2011134,134,29,27.1,27,"",105,2011105,"F",26.4,"39.7",13.3,14,82.4,"13.3","186.2","271","42.7",61,190,127,74,370,"",11.46464646,16.56565657,9.356725146,1.111111111,6.717171717,-0.584795322,6.0452,7.3152,7.62,5,64,15,0,12,0
"492",1691,2011,4,16,"P1","FOWA11","P1 FOWA11","1055-12763","5/11/2011",131,"5/11/2011",2011131,131,25,24.5,24,"",106,2011106,"F",19,"33",11.7,11,69.4,"14","154","187.3","36.4",56.4,125,73,32,345,"",11.76767677,16.91919192,10.05847953,2.121212121,6.565656566,-0.058479532,6.9342,6.4516,7.6708,8,66,15,0,12,0
"493",1713,2011,4,16,"G3","YEFE11","G3 YEFE11","1055-12784","5/14/2011",134,"5/14/2011",2011134,134,28,28,28,"",106,2011106,"F",27.4,"40.7",14,14,83.6,"13.3","186.2","284.9","42.9",61.7,198,137,85,411,"",11.76767677,16.91919192,10.05847953,2.121212121,6.565656566,-0.058479532,6.9342,6.4516,7.6708,8,66,15,0,12,0
"494",1684,2011,4,18,"I4","SEPG11","I4 SEPG11","1055-12756","5/11/2011",131,"5/11/2011",2011131,131,23,23,23,"",108,2011108,"F",20.8,"32.9",10.6,10.9,73,"12.1","132.4","177.3","40.1",58,138,85,45,375,"",14.7979798,15.1010101,10.73099415,4.696969697,4.090909091,0.760233918,8.5852,2.2606,10.3632,50,24,15,12,0,0
"495",1722,2011,4,19,"O1","DOGS11","O1 DOGS11","1055-12794","5/19/2011",139,"5/19/2011",2011139,139,30,28.2,28,"",109,2011109,"F",26.1,"35.9",12.7,13,78.7,"9.8","127.4","230.7","42.8",57.6,205,133,92,368,"",15.85858586,14.54545455,10.67251462,5.202020202,3.737373737,1.081871345,8.5344,2.2606,10.414,57,17,15,12,0,0
"496",1717,2011,4,20,"J6","ECRI11","J6 ECRI11","1055-12788","5/18/2011",138,"5/18/2011",2011138,138,28,26.3,26,"",110,2011110,"F",23.6,"31.8",11.4,12.5,78.2,"8.2","102.5","190","46.4",59.9,182,110,67,369,"",16.01010101,15.35353535,10.99415205,5.555555556,3.535353535,1.140350877,8.4074,2.2352,10.9982,57,19,15,12,0,0
"497",1716,2011,4,20,"I5","ECRI11","I5 ECRI11","1055-12787","5/18/2011",138,"5/18/2011",2011138,138,28,27.4,27,"",110,2011110,"F",25,"41.5",12.4,12.8,82.1,"16.5","211.2","261.5","40.6",60.7,186,126,80,420,"",16.01010101,15.35353535,10.99415205,5.555555556,3.535353535,1.140350877,8.4074,2.2352,10.9982,57,19,15,12,0,0
"498",1718,2011,4,20,"K7","ECRI11","K7 ECRI11","1055-12789","5/18/2011",138,"5/18/2011",2011138,138,28,27.1,27,"",110,2011110,"F",23.1,"35.8",11,12.5,76.6,"12.7","158.8","210.3","40.8",58.5,180,121,79,383,"",16.01010101,15.35353535,10.99415205,5.555555556,3.535353535,1.140350877,8.4074,2.2352,10.9982,57,19,15,12,0,0
"499",1723,2011,4,20,"Q3","DOGS11","Q3 DOGS11","1055-12795","5/19/2011",139,"5/19/2011",2011139,139,29,28.2,28,"",110,2011110,"F",27,"37",12.4,12.7,80.8,"10","127","232.2","43.8",56.7,211,144,85,377,"",16.01010101,15.35353535,10.99415205,5.555555556,3.535353535,1.140350877,8.4074,2.2352,10.9982,57,19,15,12,0,0
"500",1724,2011,4,20,"R4","DOGS11","R4 DOGS11","1055-12796","5/19/2011",139,"5/19/2011",2011139,139,29,27.6,28,"",110,2011110,"F",26.6,"37.7",13.2,12.7,81.3,"11.1","141","244.1","43.6",59.4,200,133,79,380,"",16.01010101,15.35353535,10.99415205,5.555555556,3.535353535,1.140350877,8.4074,2.2352,10.9982,57,19,15,12,0,0
"501",1730,2011,4,25,"D1","SPRU11","D1 SPRU11","1055-11502","5/21/2011",141,"5/21/2011",2011141,141,26,26.2,26,"",115,2011115,"F",21,"33.5",12.2,12,77.4,"12.5","150","202.7","43.9",57.9,165,116,59,323,"",16.36363636,19.14141414,12.04678363,7.323232323,6.414141414,2.046783626,7.6708,3.8862,9.1694,64,66,20,12,4,0
"502",1747,2011,4,25,"W4","SILI11","W4 SILI11","1055-11518","5/23/2011",143,"5/23/2011",2011143,143,28,26.8,27,"",115,2011115,"F",23.7,"35.4",13.5,14,78,"11.7","163.8","243.4","42.6",56.9,199,127,65,400,"",16.36363636,19.14141414,12.04678363,7.323232323,6.414141414,2.046783626,7.6708,3.8862,9.1694,64,66,20,12,4,0
"503",1741,2011,4,26,"Q4","CARE11","Q4 CARE11","1055-11513","5/22/2011",142,"5/22/2011",2011142,142,26,26.2,26,"",116,2011116,"F",22.4,".",13.7,12,74.8,".",".",".",".",56,169,115,60,290,"",16.56565657,18.83838384,12.54385965,6.717171717,7.02020202,2.485380117,7.3152,5.08,9.779,64,66,23,12,4,0
"504",1746,2011,4,26,"V3","TRAN11","V3 TRAN11","1055-11517","5/22/2011",142,"5/22/2011",2011142,142,26,26.1,26,"",116,2011116,"F",21.4,"31.8",12.5,10.9,73.9,"10.4","113.4","186","42.1",58.9,173,111,59,330,"",16.56565657,18.83838384,12.54385965,6.717171717,7.02020202,2.485380117,7.3152,5.08,9.779,64,66,23,12,4,0
"505",1727,2011,4,27,"U7","TRAN11","U7 TRAN11","1055-12799","5/21/2011",141,"5/21/2011",2011141,141,24,25.1,25,"",117,2011117,"F",20.4,"32.3",11.2,12.3,72.1,"11.9","146.4","189.8","39.8",57.1,168,91,42,365,"",16.91919192,18.63636364,13.47953216,6.565656566,7.121212121,3.362573099,6.4516,5.9436,11.0744,66,65,44,12,4,6
"506",1728,2011,4,27,"B9","TRAN11","B9 TRAN11","1055-12800","5/21/2011",141,"5/21/2011",2011141,141,24,25.7,26,"",117,2011117,"F",21,"32.7",11,12,71.3,"11.7","140.4","188","38.6",58.7,160,104,52,343,"",16.91919192,18.63636364,13.47953216,6.565656566,7.121212121,3.362573099,6.4516,5.9436,11.0744,66,65,44,12,4,6
"507",1738,2011,4,28,"M0","NHAS11","M0 NHAS11","1055-11510","5/21/2011",141,"5/21/2011",2011141,141,23,23,23,"",118,2011118,"F",21.8,"31.2",13.8,13.2,72.5,"9.4","124.1","210.6","41.3",55.8,139,84,45,362,"",15.85858586,19.09090909,14.38596491,5.404040404,8.181818182,4.298245614,5.3086,6.1214,14.1224,45,79,65,6,4,12
"508",1750,2011,4,28,"Z7","CARD11","Z7 CARD11","1055-11521","5/26/2011",146,"5/26/2011",2011146,146,28,26.8,27,"",118,2011118,"F",24.2,"37.4",13.3,12.9,79,"13.2","170.3","245","41.6",58.8,182,126,67,392,"",15.85858586,19.09090909,14.38596491,5.404040404,8.181818182,4.298245614,5.3086,6.1214,14.1224,45,79,65,6,4,12
"509",1751,2011,4,29,"B1","CARD11","B1 CARD11","1055-11522","5/26/2011",146,"5/26/2011",2011146,146,27,26.3,26,"",119,2011119,"F",22.6,"34.5",13.8,11.7,77.1,"11.9","139.2","219.9","42.6",58.7,176,115,62,395,"",15.1010101,19.39393939,14.85380117,4.090909091,9.04040404,4.210526316,2.2606,7.7724,14.1224,24,91,71,0,4,12
"510",1755,2011,5,3,"E4","ROTA11","E4 ROTA11","1055-11525","5/27/2011",147,"5/27/2011",2011147,147,24,25.2,25,"",123,2011123,"F",20.1,"32.9",13.2,12.8,71.3,"12.8","163.8","213.9","38.4",57.9,143,91,47,360,"",16.96969697,19.64646465,14.64912281,3.98989899,11.91919192,4.32748538,2.1082,8.8138,11.5316,37,121,69,2,5,12
"511",1758,2011,5,3,"H7","ROTA11","H7 ROTA11","1055-11528","5/27/2011",147,"5/27/2011",2011147,147,24,25.2,25,"",123,2011123,"F",20.9,"32.5",13.2,12.9,72.3,"11.6","149.6","212.1","39.8",59.1,146,90,47,367,"",16.96969697,19.64646465,14.64912281,3.98989899,11.91919192,4.32748538,2.1082,8.8138,11.5316,37,121,69,2,5,12
"512",1762,2011,5,5,"M2","YFER11","M2 YFER11","1055-11532","6/2/2011",153,"6/2/2011",2011153,153,NA,28.4,28,"",125,2011125,"F",23.3,"32.4",9.9,11.9,78.9,"9.1","108.3","176.6","46.5",59,296,133,96,375,"",18.38383838,20.25252525,14.23976608,5.757575758,11.01010101,4.678362573,0.3556,9.1694,13.3096,62,118,69,4,3,12
"513",1759,2011,5,6,"I8","PEAC11","I8 PEAC11","1055-11529","6/1/2011",152,"6/1/2011",2011152,152,26,26.1,26,"",126,2011126,"F",23.3,"33.2",13.1,13.2,77.6,"9.9","130.7","218.3","44.4",57.7,187,111,60,404,"",19.14141414,21.41414141,14.50292398,6.414141414,11.76767677,4.532163743,3.8862,6.5278,10.668,66,137,69,4,11,12
"514",1767,2011,5,11,"R7","WWC211","R7 WWC211","1055-11537","6/5/2011",156,"6/5/2011",2011156,156,NA,25,25,"",131,2011131,"F",21.1,"32.2",12.5,11.4,68.8,"11.1","126.5","192.4","36.6",53.5,145,93,38,265,"",19.74747475,25.80808081,16.14035088,9.949494949,15.2020202,5.204678363,7.7978,5.6388,9.6774,102,211,72,4,51,12
"515",1769,2011,5,11,"U4","WICT11","U4 WICT11","1055-11539","6/5/2011",156,"6/5/2011",2011156,156,NA,25.1,25,"",131,2011131,"F",19.7,"29.5",13.2,12.3,68.6,"9.8","120.5","188.1","39.1",50.6,140,90,46,292,"",19.74747475,25.80808081,16.14035088,9.949494949,15.2020202,5.204678363,7.7978,5.6388,9.6774,102,211,72,4,51,12
"516",1772,2011,5,15,"Z9","YBAR11","Z9 YBAR11","1055-11542","6/9/2011",160,"6/9/2011",2011160,160,25,24.8,25,"",135,2011135,"F",21.3,"33.4",11.8,12,72.6,"12.1","145.2","198.7","39.2",55.4,137,84,38,320,"",19.7979798,25.25252525,18.2748538,11.31313131,13.53535354,6.812865497,8.8138,4.8006,6.6548,116,189,123,3,52,16
"517",1775,2011,5,20,"C1","HAPA11","C1 HAPA11","1055-11545","6/15/2011",166,"6/15/2011",2011166,166,NA,25.6,26,"",140,2011140,"F",22.6,"33.1",13.6,13.2,74.4,"10.5","138.6","221.8","41.3",56.2,170,104,51,388,"",24.09090909,26.36363636,17.45614035,14.04040404,12.72727273,6.929824561,7.3152,0.1778,10.0076,183,192,108,30,57,4
"518",1773,2011,5,21,"A9","HAPA11","A9 HAPA11","1055-11543","6/15/2011",166,"6/15/2011",2011166,166,NA,25.1,25,"",141,2011141,"F",21,"31.9",11.4,12.4,67.3,"10.9","135.2","189.8","35.4",52.4,160,95,38,375,"",24.7979798,25.85858586,17.63157895,14.44444444,12.57575758,6.929824561,5.6642,0.1778,9.906,194,185,111,38,50,4
"519",1774,2011,5,21,"B0","HAPA11","B0 HAPA11","1055-11544","6/15/2011",166,"6/15/2011",2011166,166,NA,24.8,25,"",141,2011141,"F",20.3,"31.9",12,12.8,69,"11.6","148.5","197.8","37.1",51.6,142,88,30,330,"",24.7979798,25.85858586,17.63157895,14.44444444,12.57575758,6.929824561,5.6642,0.1778,9.906,194,185,111,38,50,4
"520",1783,2012,NA,NA,"S7","CISH12","S7 CISH12","1055-11560","5/6/2012",127,"5/6/2012",2012127,127,28,26.7,27,"4/8/2012",99,2012099,"F",24,"35.3",10.4,12.8,78.3,"11.3","144.6","204.7","43",59.7,186,110,76,410,"0.12",15.25252525,11.81818182,12.39766082,1.919191919,0.858585859,0.467836257,0.4572,6.35,2.2352,37,23,52,2,0,0
"521",1820,2012,4,18,"5V","WWCK12","5V WWCK12","1055-11598","5/12/2012",133,"5/12/2012",2012133,133,24,25.2,25,"",109,2012109,"F",22.3,"33.1",12.6,12.1,74.5,"10.8","130.7","204.4","41.4",55,154,95,45,301,"0.12",12.37373737,17.92929293,12.28070175,1.262626263,6.161616162,0.204678363,6.35,5.334,2.286,23,67,37,0,5,2
"522",1909,2013,4,14,"9W","YEFE13","9W YEFE13","1055-18063","5/11/2013",131,"5/11/2013",2013131,131,27,26.5,27,"",104,2013104,"F",24.2,"37",13.1,14.3,77.5,"12.8","183","253.5","40.5",61.6,176,121,62,405,"0.12",13.53535354,19.04040404,9.093567251,2.272727273,5.151515152,-1.198830409,2.8194,0.889,4.4704,20,56,10,0,0,0
"523",1910,2013,4,15,"1Y","SWAH13","1Y SWAH13","1055-18064","5/11/2013",131,"5/11/2013",2013131,131,26,26.3,26,"",105,2013105,"F",24.9,"35.4",13.7,13.1,76.6,"10.5","137.6","237.2","41.2",57.8,175,112,63,378,"0.13",14.54545455,19.44444444,9.152046784,2.323232323,5.303030303,-1.052631579,3.2512,0.2794,4.4196,22,61,10,0,0,0
"524",1911,2013,4,15,"2Z","SWAH13","2Z SWAH13","1055-18065","5/11/2013",131,"5/11/2013",2013131,131,26,25.9,26,"",105,2013105,"F",22.5,"34.6",12.6,12.8,76.1,"12.1","154.9","219.7","41.5",62.4,169,107,57,410,"0.12",14.54545455,19.44444444,9.152046784,2.323232323,5.303030303,-1.052631579,3.2512,0.2794,4.4196,22,61,10,0,0,0
"525",1938,2013,4,22,"6S","PEAC13","6S PEAC13","1055-18092","5/16/2013",136,"5/16/2013",2013136,136,24,25.5,25,"",112,2013112,"F",22.6,"34.6",13.8,12,75.7,"12","144","223.2","41.1",57.8,160,100,49,380,"0.13",15.95959596,21.06060606,12.01754386,3.282828283,7.575757576,1.111111111,0.889,1.3462,5.6388,28,92,30,0,1,0
"526",1936,2013,4,23,"4Q","PEAC13","4Q PEAC13","1055-18090","5/16/2013",136,"5/16/2013",2013136,136,23,23,23,"",113,2013113,"F",21.4,"33.3",13.1,12.1,72.6,"11.9","144","209.8","39.3",58.6,138,82,40,350,"0.12",17.52525253,19.5959596,12.69005848,4.343434343,6.464646465,1.578947368,0.889,1.3462,5.6388,40,80,30,0,1,0
"527",1940,2013,4,23,"8U","OAKS13","8U OAKS13","545-64990","5/18/2013",138,"5/18/2013",2013138,138,25,25.6,26,"",113,2013113,"F",21.4,"31.9",11.8,12,73.3,"10.5","126","189.8","41.4",59.2,157,99,54,330,"0.12",17.52525253,19.5959596,12.69005848,4.343434343,6.464646465,1.578947368,0.889,1.3462,5.6388,40,80,30,0,1,0
"528",1948,2013,4,24,"3E","DBAR13","3E DBAR13","1055-18098","5/19/2013",139,"5/19/2013",2013139,139,25,25.8,26,"",114,2013114,"F",20.7,"33.7",12.6,12.8,75,"13","166.4","214","41.3",57.2,163,102,57,351,"0.12",18.28282828,18.73737374,12.83625731,4.646464646,6.262626263,2.01754386,0.889,1.3462,5.6388,46,74,30,0,1,0
"529",1943,2013,4,25,"2Y","OAKS13","2Y OAKS13","545-64993","5/18/2013",138,"5/18/2013",2013138,138,23,23,23,"",115,2013115,"F",19.2,"29",10.6,10.7,67.3,"9.8","104.9","154.4","38.3",55.7,136,80,32,285,"0.12",19.04040404,19.09090909,13.42105263,5.151515152,6.262626263,2.397660819,0.889,1.397,6.2484,56,78,32,0,1,0
"530",1949,2013,4,25,"4F","BYWY13","4F BYWY13","1055-18070","5/19/2013",139,"5/19/2013",2013139,139,24,25.6,26,"",115,2013115,"F",21.8,"32.9",12.3,12.7,74,"11.1","141","205.6","41.1",55.4,161,102,50,386,"0.13",19.04040404,19.09090909,13.42105263,5.151515152,6.262626263,2.397660819,0.889,1.397,6.2484,56,78,32,0,1,0
"531",1983,2013,4,25,"4O","NMUR13","4O NMUR13","1125-01509","5/25/2013",145,"5/25/2013",2013145,145,30,29,29,"",115,2013115,"F",23.2,"34.1",11.4,12.7,77.6,"10.9","138.4","205.5","43.5",55.9,205,152,94,355,"0.13",19.04040404,19.09090909,13.42105263,5.151515152,6.262626263,2.397660819,0.889,1.397,6.2484,56,78,32,0,1,0
"532",1956,2013,4,26,"0L","TARY13","0L TARY13","1055-18099","5/19/2013",139,"5/19/2013",2013139,139,23,23,23,"",116,2013116,"F",21,"33.6",12.3,12.3,74.4,"12.6","155","206.6","40.8",58.5,146,88,40,341,"0.12",19.44444444,19.14141414,13.74269006,5.303030303,6.111111111,2.543859649,0.2794,1.397,6.2992,61,77,32,0,1,0
"533",1964,2013,4,26,"8T","SSAP13","8T SSAP13","1055-18075","5/22/2013",142,"5/22/2013",2013142,142,26,26,26,"",116,2013116,"F",19.7,"31.8",11.3,11,71.4,"12.1","133.1","177.3","39.6",54.7,162,113,53,275,"0.12",19.44444444,19.14141414,13.74269006,5.303030303,6.111111111,2.543859649,0.2794,1.397,6.2992,61,77,32,0,1,0
"534",1965,2013,4,26,"9U","SSAP13","9U SSAP13","1055-18076","5/22/2013",142,"5/22/2013",2013142,142,26,25.9,26,"",116,2013116,"F",21.9,"34.2",12.2,12.8,76.1,"12.3","157.4","213.8","41.9",55.3,167,112,53,345,"0.13",19.44444444,19.14141414,13.74269006,5.303030303,6.111111111,2.543859649,0.2794,1.397,6.2992,61,77,32,0,1,0
"535",1966,2013,4,27,"0V","SSAP13","0V SSAP13","1055-18077","5/22/2013",142,"5/22/2013",2013142,142,25,25.3,25,"",117,2013117,"F",19.6,"31.7",11.5,11.1,71.2,"12.1","134.3","179.1","39.5",52.8,159,99,43,282,"0.12",20.25252525,18.58585859,13.39181287,5.95959596,5.555555556,2.30994152,0.2286,1.397,6.2992,71,67,30,0,1,0
"536",1984,2013,4,27,"5P","NMUR13","5P NMUR13","1125-01510","5/25/2013",145,"5/25/2013",2013145,145,28,26.6,27,"",117,2013117,"F",20.8,"33",10.7,12.2,71.6,"12.2","148.8","188.9","38.6",50.2,170,120,66,330,"0.14",20.25252525,18.58585859,13.39181287,5.95959596,5.555555556,2.30994152,0.2286,1.397,6.2992,71,67,30,0,1,0
"537",1975,2013,4,27,"4E","JSUP13","4E JSUP13","1125-01501","5/25/2013",145,"5/25/2013",2013145,145,28,27.5,28,"",117,2013117,"F",25,"38.6",14.1,13.2,80.4,"13.6","179.5","263.4","41.8",60.8,198,129,82,390,"0.12",20.25252525,18.58585859,13.39181287,5.95959596,5.555555556,2.30994152,0.2286,1.397,6.2992,71,67,30,0,1,0
"538",1970,2013,4,28,"4Z","DWEL13","4Z DWEL13","1065-24996","5/22/2013",142,"5/22/2013",2013142,142,24,28.8,29,"",118,2013118,"F",21.8,"32",11.8,12.4,75.1,"10.2","126.5","193.6","43.1",57.6,145,185,48,336,"0.12",21.41414141,18.18181818,13.4502924,7.222222222,5.050505051,2.222222222,0.2286,1.397,6.2992,87,58,29,1,0,0
"539",1976,2013,4,29,"5F","BIRN13","5F BIRN13","1125-01502","5/25/2013",145,"5/25/2013",2013145,145,26,26.4,26,"",119,2013119,"F",22,"33.2",11.7,11.9,74.6,"11.2","133.3","195.9","41.4",56.4,173,119,60,340,"0.12",21.36363636,18.18181818,13.56725146,7.828282828,5.404040404,2.339181287,0.5588,1.0668,5.7404,93,61,33,1,0,0
"540",1977,2013,4,29,"6G","BIRN13","6G BIRN13","1125-01503","5/25/2013",145,"5/25/2013",2013145,145,26,26.9,27,"",119,2013119,"F",21.6,"33.8",12.6,12.6,75.5,"12.2","153.7","212.9","41.7",54.8,180,125,68,382,"0.13",21.36363636,18.18181818,13.56725146,7.828282828,5.404040404,2.339181287,0.5588,1.0668,5.7404,93,61,33,1,0,0
"541",1979,2013,5,1,"0K","BIRN13","0K BIRN13","1125-01505","5/25/2013",145,"5/25/2013",2013145,145,24,24.8,25,"",121,2013121,"F",19.1,"30.7",12,12.1,70.1,"11.6","140.4","185","39.4",53.4,135,85,35,280,"0.12",22.12121212,19.6969697,14.38596491,7.777777778,6.717171717,2.953216374,1.2954,1.016,4.6228,100,89,40,1,17,0
"542",1992,2013,5,6,"3X","WAWD13","3X WAWD13","1125-01518","5/29/2013",149,"5/29/2013",2013149,149,23,23,23,"",126,2013126,"F",19.5,"30.3",12.2,12,69.1,"10.8","129.6","183.3","38.8",52.8,139,85,36,300,"0.13",19.09090909,20.65656566,17.33918129,6.262626263,7.878787879,4.064327485,1.397,2.667,2.4638,78,105,78,1,28,0
"543",1996,2013,5,20,"12","MNDY13","12 MNDY13","1125-01522","6/12/2013",163,"6/12/2013",2013163,163,23,23,23,"",140,2013140,"F",20.5,"32.1",12,11.9,70.9,"11.6","138","191.8","38.8",58.3,146,91,49,381,"0.12",20.95959596,22.87878788,20.1754386,10,11.26262626,6.315789474,4.4958,2.6924,1.397,129,144,138,36,35,1
"544",2002,2014,4,14,"79","NBUR14","79 NBUR14","1125-01531","5/10/2014",130,"5/10/2014",2014130,130,26,25.7,26,"",104,2014104,"F",20.9,"31.1",11.8,12.2,72.6,"10.2","124.4","186.6","41.5",56,155,102,54,345,"0.13",15.15151515,13.13131313,9.590643275,1.868686869,2.929292929,-1.929824561,3.2766,2.5146,5.6388,44,3,22,8,0,6
"545",2004,2014,4,14,"91","NBUR14","91 NBUR14","1125-01533","5/10/2014",130,"5/10/2014",2014130,130,26,25.6,26,"",104,2014104,"F",21.5,"31.3",12.8,12.3,73.6,"9.8","120.5","196.4","42.3",56.8,151,101,51,360,"0.13",15.15151515,13.13131313,9.590643275,1.868686869,2.929292929,-1.929824561,3.2766,2.5146,5.6388,44,3,22,8,0,6
"546",2009,2014,4,17,"47","SICH14","47 SICH14","1125-01538","5/10/2014",130,"5/10/2014",2014130,130,23,23,23,"",107,2014107,"F",20.4,"32",11.7,12.7,72.2,"11.6","147.3","195.2","40.2",57.7,145,90,47,348,"0.12",12.67676768,13.68686869,11.19883041,-0.050505051,3.131313131,-0.584795322,1.5748,2.0828,7.62,6,4,39,0,0,8
"547",2062,2014,4,25,"31","SINE14","31 SINE14","1125-01587","5/20/2014",140,"5/20/2014",2014140,140,25,24.8,25,"",115,2014115,"F",20,"30.5",12.5,11.2,67.6,"10.5","117.6","180.7","37.1",52.4,140,79,43,300,"0.13",13.13131313,23.03030303,13.83040936,2.929292929,8.03030303,0.81871345,2.5146,5.1308,4.8768,3,120,45,0,13,8
"548",2065,2014,4,26,"75","THOR14","75 THOR14","1125-01590","5/21/2014",141,"5/21/2014",2014141,141,25,25.5,26,"",116,2014116,"F",20.8,"32.5",13.3,13.3,74.2,"11.7","155.6","216.1","41.7",59.9,153,100,50,363,"0.12",13.43434343,22.92929293,14.15204678,3.484848485,8.181818182,1.081871345,2.5146,8.3566,5.3086,3,120,45,0,13,8
"549",2165,2016,4,14,"EP","NMUR16","EP NMUR16","1125-01697","5/8/2016",129,"5/8/2016",2016129,129,NA,24.5,24,"",105,2016105,"F",18.7,"28",12.3,11.5,68,"9.3","107","166.6","40",50.6,127,75,31,294,"0.13",16.06060606,12.17171717,8.070175439,0.353535354,3.383838384,-3.888888889,0.9144,3.9116,4.6228,23,3,11,0,0,0
"550",2276,2017,4,27,"BM","DANK17","BM DANK17","0975-00238","5/23/2017",143,"5/23/2017",2017143,143,NA,25.7,26,"",117,2017117,"F",21.2,"31.7",11.7,11.9,71.1,"10.5","125","187","39.4",53.6,157,106,50,305,"0.13",17.97979798,15.2020202,17.19298246,6.565656566,4.545454545,4.269005848,6.1214,1.7526,6.1214,67,36,81,1,9,1
"551",2291,2017,5,2,"WR","ECLO17","WR ECLO17","0975-00252","5/26/2017",146,"5/26/2017",2017146,146,NA,24.2,24,"",122,2017122,"F",18.4,"31.2",12.5,11.9,70.2,"12.8","152.3","190.3","39",58,119,67,18,286,"0.11",13.28282828,20.3030303,17.92397661,2.929292929,8.131313131,5.497076023,6.2484,2.1844,8.8646,16,89,98,0,19,1
"552",2311,2017,5,5,"TT","ICCL17","TT ICCL17","1135-10220","5/30/2017",150,"5/30/2017",2017150,150,NA,25.4,25,"",125,2017125,"F",21.4,"33.6",12.6,12,71.3,"12.2","146.4","206.6","37.7",56.1,155,98,47,343,"0.12",12.67676768,21.91919192,17.45614035,3.484848485,8.939393939,5.292397661,4.7244,1.6002,9.7028,10,109,89,0,19,1
"553",2321,2017,5,9,"DI","JSU217","DI JSU217","1135-10230","6/5/2017",156,"6/5/2017",2017156,156,NA,27.2,27,"",129,2017129,"F",24.2,"34.2",11.1,11.6,75.9,"10","116","194.1","41.7",56.4,183,130,72,345,"0.12",17.47474747,20.1010101,16.19883041,5.808080808,9.696969697,4.912280702,1.6002,1.9812,11.049,61,99,77,19,0,1
"554",2330,2017,5,20,"LA","MINO17","LA MINO17","1135-10238","6/14/2017",165,"6/14/2017",2017165,165,NA,25.4,25,"",140,2017140,"F",21.8,"34.4",12.7,12.8,75.2,"12.6","161.3","219.3","40.8",59.4,160,101,46,388,"0.12",20.1010101,20.85858586,16.34502924,9.696969697,7.929292929,5.263157895,1.9812,3.4544,7.8486,99,89,86,0,0,19
"555",2345,2018,4,18,"MY","SALE18","MY SALE18","1135-10259","5/13/2018",133,"5/13/2018",2018133,133,25,25.5,26,"",108,2018108,"F",21.1,"33",11.8,12.5,72.2,"11.9","148.8","200.5","39.2",57,150,99,51,340,"0.12",11.21212121,20.75757576,6.725146199,-0.050505051,4.646464646,-3.333333333,1.4732,1.1176,4.1402,8,79,0,0,10,0
