Date,Obs,Year,Month,Day,Julian, MaxTemp, MinTemp, AtObsTemp, Precip, Snowfall, SnowDepth, HDD, CDD, GDD
2/24/2014,8821,2014,2,24,55,45,20,21,0,0,3,32,0,0
2/25/2014,8822,2014,2,25,56,25,15,16,0.02, T,3,45,0,0
2/26/2014,8823,2014,2,26,57,20,10,10,0.01, T,3,50,0,0
2/27/2014,8824,2014,2,27,58,15,2,13,0,0,3,56,0,0
2/28/2014,8825,2014,2,28,59,20,1,3, T,0.2,3,54,0,0
3/1/2014,8826,2014,3,1,60,18,3,18,0,0,2,54,0,0
3/2/2014,8827,2014,3,2,61,33,14,15,0.07,1,2,41,0,0
3/3/2014,8828,2014,3,3,62,18,5,6,0.02,0.3,2,53,0,0
3/4/2014,8829,2014,3,4,63,11,-11,0, T, T,2,65,0,0
3/5/2014,8830,2014,3,5,64,21,0,17,0,0,2,54,0,0
3/6/2014,8831,2014,3,6,65,21,-12,-1, T, T,2,60,0,0
3/7/2014,8832,2014,3,7,66,29,-1,21,0,0,2,51,0,0
3/8/2014,8833,2014,3,8,67,42,21,27,0,0,1,33,0,0
3/9/2014,8834,2014,3,9,68,40,20,21,0.02,0.3,1,35,0,0
3/10/2014,8835,2014,3,10,69,35,21,34,0,0,1,37,0,0
3/11/2014,8836,2014,3,11,70,50,33,40,0,0,1,23,0,0
3/12/2014,8837,2014,3,12,71,53,35,35,0.2,0, T,21,0,0
3/13/2014,8838,2014,3,13,72,35,6,7,1.14,3,3,44,0,0
3/14/2014,8839,2014,3,14,73,18,4,18, T, T,3,54,0,0
3/15/2014,8840,2014,3,15,74,47,18,40,0.03,0,1,32,0,0
3/16/2014,8841,2014,3,16,75,43,16,16, T, T,1,35,0,0
3/17/2014,8842,2014,3,17,76,19,9,10,0,0,1,51,0,0
3/18/2014,8843,2014,3,18,77,29,10,24,0,0,1,45,0,0
3/19/2014,8844,2014,3,19,78,44,24,34,0,0,1,31,0,0
3/20/2014,8845,2014,3,20,79,43,34,37,0.02,0,0,26,0,0
3/21/2014,8846,2014,3,21,80,40,28,29, T, T,0,31,0,0
3/22/2014,8847,2014,3,22,81,38,22,38,0,0,0,35,0,0
3/23/2014,8848,2014,3,23,82,46,22,22, T, T,0,31,0,0
3/24/2014,8849,2014,3,24,83,25,12,13,0.07,2.5,3,46,0,0
3/25/2014,8850,2014,3,25,84,23,8,16, T, T,1,49,0,0
3/26/2014,8851,2014,3,26,85,36,16,16,0.03,0.4,1,39,0,0
3/27/2014,8852,2014,3,27,86,21,7,14,0,0, T,51,0,0
3/28/2014,8853,2014,3,28,87,42,14,38,0.09,0,0,37,0,0
3/29/2014,8854,2014,3,29,88,54,33,34,0.02,0,0,21,0,0
3/30/2014,8855,2014,3,30,89,44,29,29,1.33,0.6,1,28,0,0
3/31/2014,8856,2014,3,31,90,31,29,30, T, T, T,35,0,0
4/1/2014,8857,2014,4,1,91,42,23,23,0,0,0,32,0,0
4/2/2014,8858,2014,4,2,92,58,23,34,0,0,0,24,0,0
4/3/2014,8859,2014,4,3,93,55,23,25,0,0,0,26,0,0
4/4/2014,8860,2014,4,4,94,45,24,40,0.04,0,0,30,0,0
4/5/2014,8861,2014,4,5,95,47,36,36,0.11,0,0,23,0,0
4/6/2014,8862,2014,4,6,96,37,21,26,0,0,0,36,0,0
4/7/2014,8863,2014,4,7,97,52,26,37,0,0,0,26,0,0
4/8/2014,8864,2014,4,8,98,50,37,50,0.51,0,0,21,0,0
4/9/2014,8865,2014,4,9,99,52,28,35,0.01,0,0,25,0,0
4/10/2014,8866,2014,4,10,100,45,26,43,0,0,0,29,0,0
4/11/2014,8867,2014,4,11,101,66,33,39,0.04,0,0,15,0,0
4/12/2014,8868,2014,4,12,102,53,30,39,0.07,0,0,23,0,0
4/13/2014,8869,2014,4,13,103,62,39,61,0,0,0,14,0,1
4/14/2014,8870,2014,4,14,104,80,61,65,0,0,0,0,6,21
4/15/2014,8871,2014,4,15,105,76,57,60,0.22,0,0,0,2,17
4/16/2014,8872,2014,4,16,106,60,21,23,0.67,0.5, T,24,0,0
4/17/2014,8873,2014,4,17,107,36,22,28,0,0,0,36,0,0
4/18/2014,8874,2014,4,18,108,53,28,36,0,0,0,24,0,0
4/19/2014,8875,2014,4,19,109,58,36,37, T,0,0,18,0,0
4/20/2014,8876,2014,4,20,110,51,25,51,0,0,0,27,0,0
4/21/2014,8877,2014,4,21,111,67,32,39,0,0,0,15,0,0
4/22/2014,8878,2014,4,22,112,73,39,56,0,0,0,9,0,6
4/23/2014,8879,2014,4,23,113,59,37,37,0.24,0,0,17,0,0
4/24/2014,8880,2014,4,24,114,39,31,35,0.16,0,0,30,0,0
4/25/2014,8881,2014,4,25,115,49,28,35,0,0,0,26,0,0
4/26/2014,8882,2014,4,26,116,63,35,45,0.17,0,0,16,0,0
4/27/2014,8883,2014,4,27,117,55,38,38,0.05,0,0,18,0,0
4/28/2014,8884,2014,4,28,118,48,27,38,0,0,0,27,0,0
4/29/2014,8885,2014,4,29,119,59,38,50,0,0,0,16,0,0
4/30/2014,8886,2014,4,30,120,50,40,42,0.15,0,0,20,0,0
5/1/2014,8887,2014,5,1,121,56,42,56,0.24,0,0,16,0,0
5/2/2014,8888,2014,5,2,122,64,40,45,0.24,0,0,13,0,2
5/3/2014,8889,2014,5,3,123,56,45,48,0,0,0,14,0,1
5/4/2014,8890,2014,5,4,124,58,39,44,0.14,0,0,16,0,0
5/5/2014,8891,2014,5,5,125,54,38,43,0,0,0,19,0,0
5/6/2014,8892,2014,5,6,126,55,39,44,0,0,0,18,0,0
5/7/2014,8893,2014,5,7,127,57,31,35,0,0,0,21,0,0
5/8/2014,8894,2014,5,8,128,66,35,54,0.05,0,0,14,0,1
5/9/2014,8895,2014,5,9,129,76,54,61,0.46,0,0,0,0,15
5/10/2014,8896,2014,5,10,130,82,60,67,0.22,0,0,0,6,21
5/11/2014,8897,2014,5,11,131,75,41,46,0,0,0,7,0,8
5/12/2014,8898,2014,5,12,132,74,45,49,0,0,0,5,0,10
5/13/2014,8899,2014,5,13,133,80,49,61,0,0,0,0,0,15
5/14/2014,8900,2014,5,14,134,84,54,55,0.59,0,0,0,4,19
5/15/2014,8901,2014,5,15,135,81,55,65,0,0,0,0,3,18
5/16/2014,8902,2014,5,16,136,78,48,48,0.7,0,0,2,0,13
5/17/2014,8903,2014,5,17,137,53,42,43,1.27,0,0,17,0,0
5/18/2014,8904,2014,5,18,138,55,40,43,0.03,0,0,17,0,0
5/19/2014,8905,2014,5,19,139,58,33,38,0.01,0,0,19,0,0
5/20/2014,8906,2014,5,20,140,65,38,44,0.02,0,0,13,0,2
5/21/2014,8907,2014,5,21,141,71,44,57, T,0,0,7,0,8
5/22/2014,8908,2014,5,22,142,65,56,57,0.22,0,0,4,0,11
5/23/2014,8909,2014,5,23,143,74,52,53,0.01,0,0,2,0,13
5/24/2014,8910,2014,5,24,144,57,51,54, T,0,0,11,0,4
5/25/2014,8911,2014,5,25,145,69,43,46, T,0,0,9,0,6
5/26/2014,8912,2014,5,26,146,74,43,57,0,0,0,6,0,9
5/27/2014,8913,2014,5,27,147,82,57,61,0,0,0,0,5,20
5/28/2014,8914,2014,5,28,148,82,54,54,0.23,0,0,0,3,18
5/29/2014,8915,2014,5,29,149,59,51,52,0.01,0,0,10,0,5
5/30/2014,8916,2014,5,30,150,59,44,51,0,0,0,13,0,2
5/31/2014,8917,2014,5,31,151,72,41,45,0,0,0,8,0,7
6/1/2014,8918,2014,6,1,152,70,42,51,0,0,0,9,0,6
6/2/2014,8919,2014,6,2,153,77,51,60,0,0,0,1,0,14
6/3/2014,8920,2014,6,3,154,85,60,69,0.01,0,0,0,8,23
6/4/2014,8921,2014,6,4,155,82,47,58,0.08,0,0,0,0,15
6/5/2014,8922,2014,6,5,156,72,50,57, T,0,0,4,0,11
6/6/2014,8923,2014,6,6,157,65,52,54,0,0,0,6,0,9
6/7/2014,8924,2014,6,7,158,70,45,48,0,0,0,7,0,8
6/8/2014,8925,2014,6,8,159,78,47,52,0,0,0,2,0,13
6/9/2014,8926,2014,6,9,160,81,52,63,2.16,0,0,0,2,17
6/10/2014,8927,2014,6,10,161,66,62,65,0.01,0,0,1,0,14
6/11/2014,8928,2014,6,11,162,77,64,67,0.16,0,0,0,6,21
6/12/2014,8929,2014,6,12,163,69,61,64, T,0,0,0,0,15
6/13/2014,8930,2014,6,13,164,68,64,66,0.58,0,0,0,1,16
6/14/2014,8931,2014,6,14,165,81,50,51,0.28,0,0,0,1,16
6/15/2014,8932,2014,6,15,166,58,51,54,0,0,0,10,0,5
6/16/2014,8933,2014,6,16,167,70,47,63,0,0,0,6,0,9
6/17/2014,8934,2014,6,17,168,83,58,64, T,0,0,0,6,21
6/18/2014,8935,2014,6,18,169,86,64,66,0.6,0,0,0,10,25
6/19/2014,8936,2014,6,19,170,76,62,63,0.1,0,0,0,4,19
6/20/2014,8937,2014,6,20,171,73,42,53,0,0,0,7,0,8
6/21/2014,8938,2014,6,21,172,69,42,52,0,0,0,9,0,6
6/22/2014,8939,2014,6,22,173,74,44,49,0,0,0,6,0,9
6/23/2014,8940,2014,6,23,174,76,48,64,0,0,0,3,0,12
6/24/2014,8941,2014,6,24,175,79,64,67,0,0,0,0,7,22
6/25/2014,8942,2014,6,25,176,80,67,69,0.36,0,0,0,9,24
6/26/2014,8943,2014,6,26,177,75,63,63,0.8,0,0,0,4,19
6/27/2014,8944,2014,6,27,178,77,54,61,0,0,0,0,1,16
6/28/2014,8945,2014,6,28,179,83,57,67,0,0,0,0,5,20
6/29/2014,8946,2014,6,29,180,83,62,71,0,0,0,0,8,23
6/30/2014,8947,2014,6,30,181,84,66,70, T,0,0,0,10,25
7/1/2014,8948,2014,7,1,182,85,70,75,0,0,0,0,13,28
7/2/2014,8949,2014,7,2,183,89,70,78,0.01,0,0,0,15,30
7/3/2014,8950,2014,7,3,184,87,63,68,0.06,0,0,0,10,25
7/4/2014,8951,2014,7,4,185,83,57,58,1.42,0,0,0,5,20
7/5/2014,8952,2014,7,5,186,68,47,59,0,0,0,7,0,8
7/6/2014,8953,2014,7,6,187,76,48,61,0,0,0,3,0,12
7/7/2014,8954,2014,7,7,188,80,59,67,0,0,0,0,5,20
7/8/2014,8955,2014,7,8,189,79,64,71,0.29,0,0,0,7,22
7/9/2014,8956,2014,7,9,190,82,57,69,0.63,0,0,0,5,20
7/10/2014,8957,2014,7,10,191,77,53,61,0.06,0,0,0,0,15
7/11/2014,8958,2014,7,11,192,73,50,61,0,0,0,3,0,12
7/12/2014,8959,2014,7,12,193,80,58,69,0,0,0,0,4,19
7/13/2014,8960,2014,7,13,194,85,66,71,0,0,0,0,11,26
7/14/2014,8961,2014,7,14,195,77,63,71,0.47,0,0,0,5,20
7/15/2014,8962,2014,7,15,196,81,65,68,0,0,0,0,8,23
7/16/2014,8963,2014,7,16,197,78,53,62,0.16,0,0,0,1,16
7/17/2014,8964,2014,7,17,198,72,51,57,0,0,0,3,0,12
7/18/2014,8965,2014,7,18,199,69,48,56,0.02,0,0,6,0,9
7/19/2014,8966,2014,7,19,200,78,53,58,0,0,0,0,1,16
7/20/2014,8967,2014,7,20,201,77,58,61,0,0,0,0,3,18
7/21/2014,8968,2014,7,21,202,79,61,68,0,0,0,0,5,20
7/22/2014,8969,2014,7,22,203,82,65,72,0,0,0,0,9,24
7/23/2014,8970,2014,7,23,204,85,70,75,0,0,0,0,13,28
7/24/2014,8971,2014,7,24,205,87,59,61,0.26,0,0,0,8,23
7/25/2014,8972,2014,7,25,206,68,45,53,0,0,0,8,0,7
7/26/2014,8973,2014,7,26,207,78,51,57,0,0,0,0,0,15
7/27/2014,8974,2014,7,27,208,79,57,72,0,0,0,0,3,18
7/28/2014,8975,2014,7,28,209,84,62,66,0.25,0,0,0,8,23
7/29/2014,8976,2014,7,29,210,71,50,57,0.17,0,0,4,0,11
7/30/2014,8977,2014,7,30,211,66,47,56,0,0,0,8,0,7
7/31/2014,8978,2014,7,31,212,72,54,58,0.05,0,0,2,0,13
8/1/2014,8979,2014,8,1,213,73,53,65,0.12,0,0,2,0,13
8/2/2014,8980,2014,8,2,214,81,62,66,0,0,0,0,7,22
8/3/2014,8981,2014,8,3,215,81,58,64,0,0,0,0,5,20
8/4/2014,8982,2014,8,4,216,77,60,62,2.14,0,0,0,4,19
8/5/2014,8983,2014,8,5,217,80,57,63,0,0,0,0,4,19
8/6/2014,8984,2014,8,6,218,79,59,62,0.4,0,0,0,4,19
8/7/2014,8985,2014,8,7,219,74,49,57,0,0,0,3,0,12
8/8/2014,8986,2014,8,8,220,73,48,54,0,0,0,4,0,11
8/9/2014,8987,2014,8,9,221,75,47,53,0,0,0,4,0,11
8/10/2014,8988,2014,8,10,222,80,49,55,0,0,0,0,0,15
8/11/2014,8989,2014,8,11,223,82,54,67,0,0,0,0,3,18
8/12/2014,8990,2014,8,12,224,80,62,63,0.22,0,0,0,6,21
8/13/2014,8991,2014,8,13,225,70,62,64,1.28,0,0,0,1,16
8/14/2014,8992,2014,8,14,226,73,47,48,0.02,0,0,5,0,10
8/15/2014,8993,2014,8,15,227,68,48,54,0,0,0,7,0,8
8/16/2014,8994,2014,8,16,228,66,47,50,0,0,0,8,0,7
8/17/2014,8995,2014,8,17,229,70,49,60,0.07,0,0,5,0,10
8/18/2014,8996,2014,8,18,230,70,52,56,0,0,0,4,0,11
8/19/2014,8997,2014,8,19,231,70,45,47,0,0,0,7,0,8
8/20/2014,8998,2014,8,20,232,78,47,65,0,0,0,2,0,13
8/21/2014,8999,2014,8,21,233,78,64,66,0.78,0,0,0,6,21
8/22/2014,9000,2014,8,22,234,78,60,62,0.93,0,0,0,4,19
8/23/2014,9001,2014,8,23,235,78,62,63,0.09,0,0,0,5,20
8/24/2014,9002,2014,8,24,236,67,54,57,0,0,0,4,0,11
8/25/2014,9003,2014,8,25,237,79,51,54,0,0,0,0,0,15
8/26/2014,9004,2014,8,26,238,79,51,53,0,0,0,0,0,15
8/27/2014,9005,2014,8,27,239,83,53,65,0,0,0,0,3,18
8/28/2014,9006,2014,8,28,240,77,53,58,0,0,0,0,0,15
8/29/2014,9007,2014,8,29,241,67,45,47,0,0,0,9,0,6
8/30/2014,9008,2014,8,30,242,75,47,59,0,0,0,4,0,11
8/31/2014,9009,2014,8,31,243,78,59,68, T,0,0,0,4,19
9/1/2014,9010,2014,9,1,244,76,59,62,0.32,0,0,0,3,18
9/2/2014,9011,2014,9,2,245,81,62,71,0,0,0,0,7,22
9/3/2014,9012,2014,9,3,246,85,61,61,0.78,0,0,0,8,23
9/4/2014,9013,2014,9,4,247,78,55,63,0,0,0,0,2,17
9/5/2014,9014,2014,9,5,248,83,63,69,0,0,0,0,8,23
9/6/2014,9015,2014,9,6,249,86,67,70,0,0,0,0,12,27
9/7/2014,9016,2014,9,7,250,74,49,57,0.06,0,0,3,0,12
9/8/2014,9017,2014,9,8,251,70,42,46,0,0,0,9,0,6
9/9/2014,9018,2014,9,9,252,74,46,57,0,0,0,5,0,10
9/10/2014,9019,2014,9,10,253,70,57,61,0,0,0,1,0,14
9/11/2014,9020,2014,9,11,254,73,61,67,0.02,0,0,0,2,17
9/12/2014,9021,2014,9,12,255,72,49,49,0.02,0,0,4,0,11
9/13/2014,9022,2014,9,13,256,55,39,49,0.01,0,0,18,0,0
9/14/2014,9023,2014,9,14,257,64,44,46,0.19,0,0,11,0,4
9/15/2014,9024,2014,9,15,258,59,46,48,0,0,0,12,0,3
9/16/2014,9025,2014,9,16,259,67,48,53,0.36,0,0,7,0,8
9/17/2014,9026,2014,9,17,260,63,40,43,0,0,0,13,0,2
9/18/2014,9027,2014,9,18,261,65,41,47,0,0,0,12,0,3
9/19/2014,9028,2014,9,19,262,64,32,35,0,0,0,17,0,0
9/20/2014,9029,2014,9,20,263,62,35,59,0,0,0,16,0,0
9/21/2014,9030,2014,9,21,264,70,58,62,0,0,0,1,0,14
9/22/2014,9031,2014,9,22,265,77,48,48,0.43,0,0,2,0,13
9/23/2014,9032,2014,9,23,266,53,38,45,0.02,0,0,19,0,0
9/24/2014,9033,2014,9,24,267,68,41,46,0,0,0,10,0,5
9/25/2014,9034,2014,9,25,268,72,44,45,0,0,0,7,0,8
9/26/2014,9035,2014,9,26,269,67,42,43,0,0,0,10,0,5
9/27/2014,9036,2014,9,27,270,71,43,46,0,0,0,8,0,7
9/28/2014,9037,2014,9,28,271,76,46,50,0,0,0,4,0,11
9/29/2014,9038,2014,9,29,272,80,50,52,0,0,0,0,0,15
9/30/2014,9039,2014,9,30,273,76,52,55,0,0,0,1,0,14
10/1/2014,9040,2014,10,1,274,76,51,52,0.13,0,0,1,0,14
10/2/2014,9041,2014,10,2,275,70,47,55, T,0,0,6,0,9
10/3/2014,9042,2014,10,3,276,71,53,56,0,0,0,3,0,12
10/4/2014,9043,2014,10,4,277,70,56,57,0.13,0,0,2,0,13
10/5/2014,9044,2014,10,5,278,58,31,38,0.11,0,0,20,0,0
10/6/2014,9045,2014,10,6,279,54,37,44,0,0,0,19,0,0
10/7/2014,9046,2014,10,7,280,65,44,56,0,0,0,10,0,5
10/8/2014,9047,2014,10,8,281,66,53,53,0.13,0,0,5,0,10
10/9/2014,9048,2014,10,9,282,64,40,45,0,0,0,13,0,2
10/10/2014,9049,2014,10,10,283,61,33,33,0,0,0,18,0,0
10/11/2014,9050,2014,10,11,284,57,33,40,0,0,0,20,0,0
10/12/2014,9051,2014,10,12,285,55,28,30,0,0,0,23,0,0
10/13/2014,9052,2014,10,13,286,59,30,52,0,0,0,20,0,0
10/14/2014,9053,2014,10,14,287,64,52,63, T,0,0,7,0,8
10/15/2014,9054,2014,10,15,288,77,63,66,0.01,0,0,0,5,20
10/16/2014,9055,2014,10,16,289,68,59,61,1.5,0,0,1,0,14
10/17/2014,9056,2014,10,17,290,70,49,51,0.01,0,0,5,0,10
10/18/2014,9057,2014,10,18,291,65,51,53,0.17,0,0,7,0,8
10/19/2014,9058,2014,10,19,292,54,36,37,0.45,0,0,20,0,0
10/20/2014,9059,2014,10,20,293,42,29,34,0,0,0,29,0,0
10/21/2014,9060,2014,10,21,294,51,34,48,0.06,0,0,22,0,0
10/22/2014,9061,2014,10,22,295,54,45,45,0.01,0,0,15,0,0
10/23/2014,9062,2014,10,23,296,48,43,43,0.01,0,0,19,0,0
10/24/2014,9063,2014,10,24,297,49,43,46,0.01,0,0,19,0,0
10/25/2014,9064,2014,10,25,298,57,34,38,0,0,0,19,0,0
10/26/2014,9065,2014,10,26,299,65,38,46,0.2,0,0,13,0,2
10/27/2014,9066,2014,10,27,300,51,40,41,0.01,0,0,19,0,0
10/28/2014,9067,2014,10,28,301,58,41,54,0,0,0,15,0,0
10/29/2014,9068,2014,10,29,302,75,51,52,0.06,0,0,2,0,13
10/30/2014,9069,2014,10,30,303,53,41,43,0,0,0,18,0,0
10/31/2014,9070,2014,10,31,304,46,30,31,0,0,0,27,0,0
11/1/2014,9071,2014,11,1,305,48,31,39,0,0,0,25,0,0
11/2/2014,9072,2014,11,2,306,39,33,34,0.03,0,0,29,0,0
11/3/2014,9073,2014,11,3,307,41,25,41,0.01,0,0,32,0,0
11/4/2014,9074,2014,11,4,308,57,40,54,0,0,0,16,0,0
11/5/2014,9075,2014,11,5,309,62,49,49,0,0,0,9,0,6
11/6/2014,9076,2014,11,6,310,57,32,43,0,0,0,20,0,0
11/7/2014,9077,2014,11,7,311,48,37,37,0.43,0,0,22,0,0
11/8/2014,9078,2014,11,8,312,37,29,30,0.46, T,0,32,0,0
11/9/2014,9079,2014,11,9,313,42,30,39,0,0,0,29,0,0
11/10/2014,9080,2014,11,10,314,46,35,42,0,0,0,24,0,0
11/11/2014,9081,2014,11,11,315,58,42,46,0,0,0,15,0,0
11/12/2014,9082,2014,11,12,316,63,46,47,0,0,0,10,0,5
11/13/2014,9083,2014,11,13,317,47,33,33,0.04,0,0,25,0,0
11/14/2014,9084,2014,11,14,318,35,14,19,0.11,1.5,2,40,0,0
11/15/2014,9085,2014,11,15,319,33,19,26,0.04,0.6,2,39,0,0
11/16/2014,9086,2014,11,16,320,36,26,30,0,0, T,34,0,0
11/17/2014,9087,2014,11,17,321,36,30,34,0.11,1,1,32,0,0
11/18/2014,9088,2014,11,18,322,37,17,18,0.34,0,0,38,0,0
11/19/2014,9089,2014,11,19,323,23,13,15,0,0,0,47,0,0
11/20/2014,9090,2014,11,20,324,29,14,29,0,0,0,43,0,0
11/21/2014,9091,2014,11,21,325,31,17,20, T, T, T,41,0,0
11/22/2014,9092,2014,11,22,326,28,13,22,0,0,0,44,0,0
11/23/2014,9093,2014,11,23,327,47,22,45,0,0,0,30,0,0
11/24/2014,9094,2014,11,24,328,58,43,58,0.25,0,0,14,0,1
11/25/2014,9095,2014,11,25,329,67,41,41,0,0,0,11,0,4
11/26/2014,9096,2014,11,26,330,49,31,32,0,0,0,25,0,0
11/27/2014,9097,2014,11,27,331,33,26,27,0.4,4.5,5,35,0,0
11/28/2014,9098,2014,11,28,332,29,21,22,0.14,2,7,40,0,0
11/29/2014,9099,2014,11,29,333,26,12,19,0,0,4,46,0,0
11/30/2014,9100,2014,11,30,334,37,19,37,0,0,1,37,0,0
12/1/2014,9101,2014,12,1,335,53,37,41, T,0,0,20,0,0
12/2/2014,9102,2014,12,2,336,41,19,20,0,0,0,35,0,0
12/3/2014,9103,2014,12,3,337,40,20,39,0.08, T,0,35,0,0
12/4/2014,9104,2014,12,4,338,41,27,27,0.02,0,0,31,0,0
12/5/2014,9105,2014,12,5,339,33,16,25,0,0,0,40,0,0
12/6/2014,9106,2014,12,6,340,36,25,35,0.54,0,0,34,0,0
12/7/2014,9107,2014,12,7,341,37,22,23,0.37,0,0,35,0,0
12/8/2014,9108,2014,12,8,342,29,16,20,0,0,0,42,0,0
12/9/2014,9109,2014,12,9,343,30,20,30,0,0,0,40,0,0
12/10/2014,9110,2014,12,10,344,35,29,29,0.12,0.9,1,33,0,0
12/11/2014,9111,2014,12,11,345,29,22,23,0.46,9,10,39,0,0
12/12/2014,9112,2014,12,12,346,25,23,24, T, T,8,41,0,0
12/13/2014,9113,2014,12,13,347,30,24,30,0.1,0.4,8,38,0,0
12/14/2014,9114,2014,12,14,348,32,29,32,0.05,0,7,34,0,0
12/15/2014,9115,2014,12,15,349,36,32,33,0.06,0,6,31,0,0
12/16/2014,9116,2014,12,16,350,36,32,36, T,0,4,31,0,0
12/17/2014,9117,2014,12,17,351,42,36,37,0.04,0, T,26,0,0
12/18/2014,9118,2014,12,18,352,40,29,30,0.05, T, T,30,0,0
12/19/2014,9119,2014,12,19,353,31,23,23,0.05,0.2, T,38,0,0
12/20/2014,9120,2014,12,20,354,26,22,26, T, T, T,41,0,0
12/21/2014,9121,2014,12,21,355,27,25,26,0,0, T,39,0,0
12/22/2014,9122,2014,12,22,356,32,26,29,0,0, T,36,0,0
12/23/2014,9123,2014,12,23,357,39,29,39,0.04,0, T,31,0,0
12/24/2014,9124,2014,12,24,358,46,39,45,0.07,0,0,22,0,0
12/25/2014,9125,2014,12,25,359,57,41,42,0.06,0,0,16,0,0
12/26/2014,9126,2014,12,26,360,42,36,37, T,0,0,26,0,0
12/27/2014,9127,2014,12,27,361,46,29,38,0,0,0,27,0,0
12/28/2014,9128,2014,12,28,362,52,38,40,0.16,0,0,20,0,0
12/29/2014,9129,2014,12,29,363,40,27,28,0,0,0,31,0,0
12/30/2014,9130,2014,12,30,364,31,20,20,0.05,1.5,2,39,0,0
12/31/2014,9131,2014,12,31,365,22,16,16,0.04,0.8,2,46,0,0
1/1/2015,9132,2015,1,1,1,22,16,20,0,0,1,46,0,0
1/2/2015,9133,2015,1,2,2,33,20,30, T, T,1,38,0,0
1/3/2015,9134,2015,1,3,3,30,19,24,0.01, T, T,40,0,0
1/4/2015,9135,2015,1,4,4,44,24,43,0.23,0,0,31,0,0
1/5/2015,9136,2015,1,5,5,54,20,21,0.05,0,0,28,0,0
1/6/2015,9137,2015,1,6,6,21,9,11, T, T,0,50,0,0
1/7/2015,9138,2015,1,7,7,15,7,13,0.03,0.4, T,54,0,0
1/8/2015,9139,2015,1,8,8,13,-3,4, T, T, T,60,0,0
1/9/2015,9140,2015,1,9,9,16,3,16,0.02,0.2, T,55,0,0
1/10/2015,9141,2015,1,10,10,24,4,4,0.01,0.3, T,51,0,0
1/11/2015,9142,2015,1,11,11,17,4,16,0,0, T,54,0,0
1/12/2015,9143,2015,1,12,12,32,16,28,0.05,0.5,1,41,0,0
1/13/2015,9144,2015,1,13,13,33,1,1,0.12,1.3,2,48,0,0
1/14/2015,9145,2015,1,14,14,7,-15,-10,0,0,2,69,0,0
1/15/2015,9146,2015,1,15,15,23,-10,6, T, T,2,58,0,0
1/16/2015,9147,2015,1,16,16,29,6,27, T, T,2,47,0,0
1/17/2015,9148,2015,1,17,17,28,-7,-3,0.05,0.5,3,54,0,0
1/18/2015,9149,2015,1,18,18,30,-5,30,0,0,3,52,0,0
1/19/2015,9150,2015,1,19,19,40,29,30,0.02,0.2,3,30,0,0
1/20/2015,9151,2015,1,20,20,31,20,20,0.01,0.5,3,39,0,0
1/21/2015,9152,2015,1,21,21,24,-3,3,0,0,3,54,0,0
1/22/2015,9153,2015,1,22,22,26,-3,23, T, T,1,53,0,0
1/23/2015,9154,2015,1,23,23,27,9,19,0,0,1,47,0,0
1/24/2015,9155,2015,1,24,24,33,19,28,0,0,1,39,0,0
1/25/2015,9156,2015,1,25,25,33,21,21,0.01,0.1,1,38,0,0
1/26/2015,9157,2015,1,26,26,21,5,8, T, T,1,52,0,0
1/27/2015,9158,2015,1,27,27,17,8,12,0.22,3,4,52,0,0
1/28/2015,9159,2015,1,28,28,12,1,3, T, T,4,58,0,0
1/29/2015,9160,2015,1,29,29,23,-4,1,0,0,4,55,0,0
1/30/2015,9161,2015,1,30,30,31,0,26,0.1,2.2,6,49,0,0
1/31/2015,9162,2015,1,31,31,26,6,6,0.04,1.1,7,49,0,0
2/1/2015,9163,2015,2,1,32,22,1,21,0,0,7,53,0,0
2/2/2015,9164,2015,2,2,33,26,17,26,0.41,5,12,43,0,0
2/3/2015,9165,2015,2,3,34,26,-4,-1,0.15,2.1,13,54,0,0
2/4/2015,9166,2015,2,4,35,23,-2,19,0.04,1.4,14,54,0,0
2/5/2015,9167,2015,2,5,36,31,14,14,0.26,4.3,18,42,0,0
2/6/2015,9168,2015,2,6,37,15,-14,4, T, T,18,64,0,0
2/7/2015,9169,2015,2,7,38,22,-1,21,0,0,18,54,0,0
2/8/2015,9170,2015,2,8,39,35,21,35,0.02,0.3,18,37,0,0
2/9/2015,9171,2015,2,9,40,38,13,14,0.3,2.4,17,39,0,0
2/10/2015,9172,2015,2,10,41,18,14,15,0.2,1.6,19,49,0,0
2/11/2015,9173,2015,2,11,42,18,7,11, T, T,17,52,0,0
2/12/2015,9174,2015,2,12,43,31,10,23,0.03,0.6,17,44,0,0
2/13/2015,9175,2015,2,13,44,24,0,0,0.06,0.5,17,53,0,0
2/14/2015,9176,2015,2,14,45,14,-8,14,0.06,0.5,16,62,0,0
2/15/2015,9177,2015,2,15,46,22,1,1,0.22,2,17,53,0,0
2/16/2015,9178,2015,2,16,47,1,-4,0,0.05,0.5,17,66,0,0
2/17/2015,9179,2015,2,17,48,5,-8,-2, T, T,17,66,0,0
2/18/2015,9180,2015,2,18,49,20,-9,4,0,0,16,59,0,0
2/19/2015,9181,2015,2,19,50,23,3,7,0.08,1.4,17,52,0,0
2/20/2015,9182,2015,2,20,51,9,-8,-7,0,0,17,64,0,0
2/21/2015,9183,2015,2,21,52,13,-11,13,0,0,17,64,0,0
2/22/2015,9184,2015,2,22,53,22,13,21,0.05,0.6,18,47,0,0
