nestlingMeasurementID,year,population,species,lifeStage,id,age,nest,nestName,sexSummary,tarsus,sevenPrimary,tailLength,calcAge,billNT,billD,billW,TEC,head,skull,wingChord,exp7Primary,weight,measureNumber,measurmentDate,measurementJulDate,hatchDate,hatchDateJul,bandDate,bandingDate,bandDateJul,deathDate,currentBroodSize,nestlingBroodSize,bandedBroodSize,familyProducedBreeder,remarks,trueAlias,name,conditionRank,climb2x,bandMatch,Measured =<7 days (1) or >7 (2),deathDateBin,recruitmentRankData,Breeding attempt info::Renest?,withinBroodSizeRank,earlyBroodRanking,bandlingBroodRank,Young Rank dataset,flag,Dummy 2,Dummy 3,Breeder paper?,Helper paper?,PCA size,PCA condition,ID_2,Sex (#),Row #,Explosive fledge?,Weight (cube rt),Largest/smallest nestling (1/2; banding),tarsus,Breeder Data 3::Sex,Sexing Information::Sex,Alive_Sum_0,Alive_Fall_0,Alive_Winter_0,Alive_Spring_1,Survived to banding?,Survived to banding dataset,Explosive fledge death?,Alive@2 yrs,Age at last sighting,Breeding attempt info::Nesting Success,Shot?,tailSquared,bandNumber,Radio?,Radio harness-related death?,Radio harness in mouth?,WNV-related/suspected death?,ageDiff,ageAtDeath,colorBands,initialClimbDate,radioFreq,bloodTube,Blood spots on Belly,Nestling hunger bar data::Extreme Hunger bar count,Nestling hunger bar data::Moderate Hunger bar count,Nestling hunger bar data::Strong Hunger bar count,7PrimaryRatio,Nestling hunger bar data::Weak Hunger bar count,Nestling hunger bar data::Total Hunger bar count,manus,mouthColor,condition,Nest_Site_Information::# Nestlings,Nest_Site_Information::# Bandlings,ageGroup,Breeding attempt info::Group Size,Nest_Site_Information::Environment,Date type,Adult measurement data::Nestling data?,Breeding attempt info::Highest (Hist) Age,Nest_Site_Information::Environment_RSH,Nest_Site_Information::Environment Summary,7PrimarySquared,Alive@60,Alive@120,Alive@1 yr,Future breeder?,Tail_Length_exposed,lifeStageID,WtTarsusIndex,jDay,vetReference,location
3954,2009,Ithaca,AMCR,nestling,L3 BAR209,24,BAR,BAR209,NA,55.9,82,44,24.91,20.3,11.8,11.4,27.9,72,44.1,146,46,337,,6/15/2009,166,5/22/2009,142,6/15/2009,,166,,,,,2,"Blood spots on belly, under wings, 2 strong,3 light hunger bars",S-BWB,L3,,1,1,2,,,,1,0,1,,,,,,,,,,,125,,6.96,,55.9,,,,,,,,,,0,-733549,,,1936,1055-11645,,,,,0.91,,S-BWB,,,,,,,,0.56,,,,,0.12,,,,,,1,,,,,6724,0,0,0,2,,nestling L3 BAR209,,,,
3952,2009,Ithaca,AMCR,nestling,K2 BAR209,23,BAR,BAR209,NA,55,83,47,23,20.2,11.3,12.1,31.4,69.2,37.8,139,39,307,,6/15/2009,166,5/23/2009,143,6/15/2009,,166,,,,,2,"BLOOD SPOTS ON BELLY, UNDER WINGS; 2 strong, 2 medium, 1 light hunger bar",S-WWB,K2,,1,1,2,,,,2,0,2,,,,,,,,,,,124,,6.75,,55,,,,,,,,,,0,-733550,,,2209,1055-11644,,,,,0,,S-WWB,,,,,,,,0.47,,,,,0.12,,,,,,1,,,,,6889,0,0,0,2,,nestling K2 BAR209,,,,
3964,2009,Ithaca,AMCR,nestling,Z6 BRAN09,25,BRAN,BRAN09,NA,59.9,103,58,25.82,23.1,12.4,13.2,36.1,76.5,40.4,164,56,420,,5/27/2009,147,5/2/2009,122,5/27/2009,,147,,,,,2,"slight yellow tinge to gape; one strong, one moderate, one light hunger bars; unpigmented claw on d3; blood spots everywhere",,Z6,,,2,2,,,,1,0,1,,,,,,,,,,,107,,7.49,,59.9,,,,,,,,,,0,-733529,,,3364,1055-11632,,,,,0.82,,S-AAR,,,,,,,,0.54,,,,,0.13,,,,,,1,,,,,10609,0,0,0,2,,nestling Z6 BRAN09,,,,
3958,2009,Ithaca,AMCR,nestling,Y5 BRAN09,24,BRAN,BRAN09,NA,59.3,88,38,24.92,20.9,12.9,13.5,32.7,74.3,41.6,145,42,370,,5/27/2009,147,5/3/2009,123,5/27/2009,,147,,,,,2,"broken hallux on right foot; yellow tinge to gape; lots of blood spots everywhere; one strong, one light hunger bar",,Y5,,,2,2,,,,2,0,2,,,,,,,,,,,106,,7.18,,59.3,,,,,,,,,,0,-733530,,,1444,1055-11631,,,,,0.92,,S-RAR,,,,,,,,0.48,,,,,0.12,,,,,,1,,,,,7744,0,0,0,2,,nestling Y5 BRAN09,,,,
3962,2009,Ithaca,AMCR,nestling,X4 BRAN09,25,BRAN,BRAN09,NA,58.2,104,60,25.91,23.2,13.2,14.1,36.5,79.1,42.6,163,56,425,,5/27/2009,147,5/2/2009,122,5/27/2009,,147,,,,,2,"yellow tinge to gape; lots of blood spots under wings and on belly; two strong, three moderate, two light hunger bars",,X4,,,2,2,,,,3,0,3,,,,,,,,,,,105,,7.52,,58.2,,,,,,,,,,0,-733529,,,3600,1055-11630,,,,,0.91,,S-PAR,,,,,,,,0.54,,,,,0.13,,,,,,1,,,,,10816,0,0,0,2,,nestling X4 BRAN09,,,,
3960,2009,Ithaca,AMCR,nestling,W3 BRAN09,25,BRAN,BRAN09,NA,57.3,114,60,26.22,21.1,12,13.5,32.8,74.2,41.4,166,56,378,,5/27/2009,147,5/2/2009,122,5/27/2009,,147,,,,,2,"unpigmented claw on d3; blood spots on belly and a lot of blood spots under the wings; slight yellow tinge to gape; one strong, two moderate, two light hunger bars.",,W3,,,2,2,,,,4,0,4,,,,,,,,,,,104,,7.23,,57.3,,,,,,,,,,0,-733529,,,3600,1055-11629,,,,,1.22,,S-OAR,,,,,,,,0.49,,,,,0.13,,,,,,1,,,,,12996,0,0,0,2,,nestling W3 BRAN09,,,,
3956,2009,Ithaca,AMCR,nestling,S-FAR BRAN09,23,BRAN,BRAN09,NA,45.8,28,7,23,15.9,10.1,12.3,24.4,60.8,36.4,72,11,168,,5/27/2009,147,5/4/2009,124,5/27/2009,,147,,,,,2,half-pigmented claw on d5; lot of blood spots; one strong hungerbar but feathers not developed enough to score,,S-FAR,,,2,2,,,,5,0,5,,,,,,,,,,,108,,5.52,,45.8,,,,,,,,,,0,-733531,,,49,1055-11633,,,,,0,,S-FAR,,,,,,,,0.39,,,,,0.12,,,,,,1,,,,,784,0,0,0,2,,nestling S-FAR BRAN09,,,,
3966,2009,Ithaca,AMCR,nestling,M4 BRO209,26,BRO,BRO209,NA,59.5,118,53,26.13,23.7,12.1,12.4,36.2,77.6,41.4,168,54,393,,6/28/2009,179,6/2/2009,153,6/28/2009,,179,,,,,2,5 strong 4 moderate 2 light hunger bars; rear end somewhat necrotic with rotted fecal matter.  Feces or dead sibling?,,M4,,,2,2,,,,1,0,1,,,,,,,,,,,126,,7.32,,59.5,,,,,,,,,,0,-733560,,,2809,1055-11647,,,,,0.13,,S-YYW,,,,,,,,0.46,,,,,0.12,,,,,,1,,,,,13924,0,0,0,2,,nestling M4 BRO209,,,,
3976,2009,Ithaca,AMCR,nestling,RU CISH09,29,CISH,CISH09,NA,62.6,140,90,28.32,26,14.2,13.9,39.9,84,44.1,201,98,432,,5/17/2009,137,4/18/2009,108,5/17/2009,,137,,,,,2,"blood spots on belly; five strong, one moderate, one light hunger bar;",,RU,,,2,2,,,,1,0,1,,,,,,,,,,,78,,7.56,,62.6,,,,,,,,,,0,-733515,,,8100,1055-11604,,,,,-0.68,,S-RRY,,,,,,,,0.7,,,,,0.12,,,,,,1,,,,,19600,0,0,0,2,,nestling RU CISH09,,,,
3970,2009,Ithaca,AMCR,nestling,NY CISH09,29,CISH,CISH09,NA,61.1,134,89,28.05,22.9,12.3,13,32,77.8,45.8,194,86,411,,5/17/2009,137,4/18/2009,108,5/17/2009,,137,,,,,2,"jumper; two strong, one moderate, two light hunger bars; few blood spots on belly",,NY,,,2,2,,,,2,0,2,,,,,,,,,,,75,,7.43,,61.1,,,,,,,,,,0,-733515,,,7921,1055-11601,,,,,-0.95,,S-LRY,,,,,,,,0.64,,,,,0.12,,,,,,1,,,,,17956,0,0,0,2,,nestling NY CISH09,,,,
3968,2009,Ithaca,AMCR,nestling,TS CISH09,28,CISH,CISH09,NA,59.8,113,67,26.42,22.6,12.7,13.5,35.1,76.7,41.6,172,60,375,,5/17/2009,137,4/19/2009,109,5/17/2009,,137,,,,,2,"couple blood spots on belly; three strong, four light hunger bars",,TS,,,2,2,,,,3,0,3,,,,,,,,,,,79,,7.21,,59.8,,,,,,,,,,0,-733516,,,4489,1055-11605,,,,,-1.58,,S-ARY,,,,,,,,0.53,,,,,0.12,,,,,,1,,,,,12769,0,0,0,2,,nestling TS CISH09,,,,
3974,2009,Ithaca,AMCR,nestling,PW CISH09,29,CISH,CISH09,NA,59.7,137,71,27.4,24.1,13.8,11.9,36,80.1,44.1,190,86,412,,5/17/2009,137,4/18/2009,108,5/17/2009,,137,,,,,2,"few blood spots on belly; three strong, two moderate, five light hunger bars",,PW,,,2,2,,,,4,0,4,,,,,,,,,,,77,,7.44,,59.7,,,,,,,,,,0,-733515,,,5041,1055-11603,,,,,-1.6,,S-PRY,,,,,,,,0.63,,,,,0.12,,,,,,1,,,,,18769,0,0,0,2,,nestling PW CISH09,,,,
3972,2009,Ithaca,AMCR,nestling,OX CISH09,29,CISH,CISH09,NA,59.5,137,85,27.97,24.3,13.5,13.9,36.6,81,44.4,196,89,435,,5/17/2009,137,4/18/2009,108,5/17/2009,,137,,,,,2,"jumper; few blood spots on belly; five strong, one moderate hunger bar",,OX,,,2,2,,,,5,0,5,,,,,,,,,,,76,,7.58,,59.5,,,,,,,,,,0,-733515,,,7225,1055-11602,,,,,-1.03,,S-ORY,,,,,,,,0.65,,,,,0.13,,,,,,1,,,,,18769,0,0,0,2,,nestling OX CISH09,,,,
3978,2009,Ithaca,AMCR,nestling,N5 CLA209,28,CLA,CLA209,NA,59.1,127,74,27.15,22.4,12,12.6,31.4,76.1,44.7,171,78,355,,7/11/2009,192,6/13/2009,164,7/11/2009,,192,,,,,2,"blood spots on belly; two strong, one moderate hunger bar; patches of hunger bars;",,N5,,,2,2,,,,1,0,1,,,,,,,,,,,128,,7.08,,59.1,,,,,,,,,,0,-733571,,,5476,1055-11648,,,,,-0.85,,S-LFB,,,,,,,,0.61,,,,,0.12,,,,,,1,,,,,16129,0,0,0,2,,nestling N5 CLA209,,,,
3982,2009,Ithaca,AMCR,nestling,3 DOGS09,12,DOGS,DOGS09,NA,42.8,11,0,12,14.6,11.6,13.3,22.6,59.2,36.6,50,0,226,,5/3/2009,123,4/21/2009,111,,,,,,,,2,,3,3,,1,1,2,,,,1,0,0,,,,,,,,,,,32,,6.09,,42.8,,,,,,,,,,0,-733518,,,0,,,,,,0,,,,,,,,,,0,,,0,,0.14,,,,,,2,,,,,121,0,0,0,2,,nestling 3 DOGS09,,,,
3981,2009,Ithaca,AMCR,nestling,2 DOGS09,12,DOGS,DOGS09,NA,40.2,11,0,12,14.8,11.4,12.3,20.3,56.9,36.6,49,0,209,,5/3/2009,123,4/21/2009,111,,,,,,,,2,,2,2,,1,1,2,,,,2,0,0,,,,,,,,,,,31,,5.93,,40.2,,,,,,,,,,0,-733518,,,0,,,,,,0,,,,,,,,,,0,,,0,,0.15,,,,,,2,,,,,121,0,0,0,2,,nestling 2 DOGS09,,,,
3980,2009,Ithaca,AMCR,nestling,1 DOGS09,12,DOGS,DOGS09,NA,39.6,13,2,12,15.8,11.9,14.1,24,58.7,34.7,52,0,239,,5/3/2009,123,4/21/2009,111,,,,,,,,2,,1,1,,1,1,2,,,,3,0,0,,,,,,,,,,,30,,6.21,,39.6,,,,,,,,,,0,-733518,,,4,,,,,,0,,,,,,,,,,0,,,0,,0.16,,,,,,2,,,,,169,0,0,0,2,,nestling 1 DOGS09,,,,
3986,2009,Ithaca,AMCR,nestling,WE DOGS09,25,DOGS,DOGS09,NA,64.5,116,67,26.51,23.2,13.6,13.8,33.7,80.7,47,177,58,454,,5/16/2009,136,4/21/2009,111,5/16/2009,,136,,,,,2,"previously 3-DOGS; few blood spots, yellow tinge to gape; 2 strong, 1 medium, 3 light hunger bars",3,WE,,1,1,2,,,,1,0,1,,,,,,,,,,,64,,7.69,,64.5,,,,,,,,,,0,-733518,,,4489,775-27290,,,,,1.51,,S-WFR,,,,,,,,0.5,,,,,0.12,,,,,,1,,,,,13456,0,0,0,2,,nestling WE DOGS09,,,,
3990,2009,Ithaca,AMCR,nestling,YC DOGS09,25,DOGS,DOGS09,NA,60.4,111,61,26.15,22.6,12.6,12.7,33.6,77.1,43.5,168,51,405,,5/16/2009,136,4/21/2009,111,5/16/2009,,136,,,,,2,"previously 2-DOGS; slightly yellow tinge to gape; blood spots on belly; 3 strong, 1 moderate, 2 light hunger bars",1,YC,,1,1,2,,,,2,0,2,,,,,,,,,,,66,,7.4,,60.4,,,,,,,,,,0,-733518,,,3721,775-27292,,,,,1.15,,S-YFR,,,,,,,,0.46,,,,,0.12,,,,,,1,,,,,12321,0,0,0,2,,nestling YC DOGS09,,,,
3988,2009,Ithaca,AMCR,nestling,XD DOGS09,25,DOGS,DOGS09,NA,60,116,67,26.51,23.4,13.7,14.2,36.1,78,41.9,177,56,415,,5/16/2009,136,4/21/2009,111,5/16/2009,,136,,,,,2,"previously 1-DOGS; few blood spots; no  yellow tinge; 3 strong, 3 light hunger bars",2,XD,,1,1,2,,,,3,0,3,,,,,,,,,,,65,,7.46,,60,,,,,,,,,,0,-733518,,,4489,775-27291,,,,,1.51,,S-BFR,,,,,,,,0.48,,,,,0.12,,,,,,1,,,,,13456,0,0,0,2,,nestling XD DOGS09,,,,
3994,2009,Ithaca,AMCR,nestling,C3 ECRI09,28,ECRI,ECRI09,NA,61.5,127,75,27.18,22.4,13.7,13,38.5,82.7,44.2,191,85,425,,5/18/2009,138,4/20/2009,110,5/18/2009,,138,,,,,2,"lots of blood spots, yellow tinge to gape, hungerbars: 3 strong, 2 moderate, 2 light",,C3,,,2,2,,,,1,0,1,,,,,,,,,,,87,,7.52,,61.5,,,,,,,,,,0,-733517,,,5625,1055-11613,,,,,-0.82,,S-AFW,,,,,,,,0.67,,,,,0.12,,,,,,1,,,,,16129,0,0,0,2,,nestling C3 ECRI09,,,,
3992,2009,Ithaca,AMCR,nestling,B2 ECRI09,28,ECRI,ECRI09,NA,59.5,131,85,27.75,23.8,13.3,11.7,36.1,80.8,44.7,190,90,412,,5/18/2009,138,4/20/2009,110,5/18/2009,,138,,,,,2,"lots of blood spots on belly, yellow tinge to gape, hungerbars: 4 strong, 1 moderate, 1 light",,B2,,,2,2,,,,2,0,2,,,,,,,,,,,86,,7.44,,59.5,,,,,,,,,,0,-733517,,,7225,1055-11612,,,,,-0.25,,S-RFW,,,,,,,,0.69,,,,,0.13,,,,,,1,,,,,17161,0,0,0,2,,nestling B2 ECRI09,,,,
3996,2009,Ithaca,AMCR,nestling,D4 ECRI09,28,ECRI,ECRI09,NA,58.1,128,82,27.51,22.8,13.7,12.2,36,79.4,43.4,189,82,398,,5/18/2009,138,4/20/2009,110,5/18/2009,,138,,,,,2,"lots of blood spots, 5 strong, 2 moderate, 1 light",,D4,,,2,2,,,,3,0,3,,,,,,,,,,,88,,7.36,,58.1,,,,,,,,,,0,-733517,,,6724,1055-11614,,,,,-0.49,,S-FFW,,,,,,,,0.64,,,,,0.13,,,,,,1,,,,,16384,0,0,0,2,,nestling D4 ECRI09,,,,
4002,2009,Ithaca,AMCR,nestling,3 FOWA09,4,FOWA,FOWA09,NA,17.3,0,0,4,8,8.4,8.2,13.6,35.9,22.3,,,44,,4/17/2009,107,4/13/2009,103,,,,,,,,2,bright skin,3,3,,1,1,1,,,,1,1,0,,,,,,,,,,,3,,3.53,,17.3,,,,,,,,,,0,-733510,,,0,,,,,,0,,,,,,,,,,?,,,17.6,,0.2,,,,,,2,,,,,0,0,0,0,2,,nestling 3 FOWA09,,,,
4000,2009,Ithaca,AMCR,nestling,1 FOWA09,4,FOWA,FOWA09,NA,16.7,0,0,4,7.2,7.5,7.6,13.2,32.7,19.5,,,35,,4/17/2009,107,4/13/2009,103,,,,,,,,2,bright skin,1,1,,1,1,1,,,,2,2,0,,,,,,,,,,,1,,3.27,,16.7,,,,,,,,,,0,-733510,,,0,,,,,,0,,,,,,,,,,?,,,14.9,,0.2,,,,,,2,,,,,0,0,0,0,2,,nestling 1 FOWA09,,,,
4001,2009,Ithaca,AMCR,nestling,2 FOWA09,4,FOWA,FOWA09,NA,15.8,0,0,4,6.8,7.6,8.4,15.3,33.7,18.4,,,35,,4/17/2009,107,4/13/2009,103,,,,,,,,2,bright skin,2,2,,1,1,1,,,,3,3,0,,,,,,,,,,,2,,3.27,,15.8,,,,,,,,,,0,-733510,,,0,,,,,,0,,,,,,,,,,?,,,15,,0.21,,,,,,2,,,,,0,0,0,0,2,,nestling 2 FOWA09,,,,
3998,2009,Ithaca,AMCR,nestling,4 FOWA09,3,FOWA,FOWA09,NA,14.5,0,0,3,6.1,6.2,7,10.5,29.2,18.7,,,22,,4/17/2009,107,4/14/2009,104,,,,,,,,2,bright skin,4,4,,1,1,1,,,,4,4,0,,,,,,,,,,,4,,2.8,,14.5,,,,,,,,,,0,-733511,,,0,,,,,,0,,,,,,,,,,?,,,14.3,,0.19,,,,,,2,,,,,0,0,0,0,2,,nestling 4 FOWA09,,,,
4010,2009,Ithaca,AMCR,nestling,BZ FOWA09,26,FOWA,FOWA09,NA,64,102,48,25.51,22.6,12.3,13.5,35.3,79.4,44.1,166,55,393,,5/9/2009,129,4/13/2009,103,5/9/2009,,129,,,,,2,"previous name 2, yellow tinge to gape, lots of bloodspots, hungerbars: 3 strong, 1 light",2,BZ,,1,1,2,,,,1,0,1,,,,,,,,,,,39,,7.32,,64,,,,,,,,,,0,-733510,,,2304,775-27269,,,,,-0.49,,S-YBW,,,,,,,,0.54,,,,,0.11,,,,,,1,,,,,10404,0,0,0,2,,nestling BZ FOWA09,,,,
4008,2009,Ithaca,AMCR,nestling,AA FOWA09,26,FOWA,FOWA09,NA,62.2,110,61,26.12,23.3,13.4,13.1,36.7,77.3,40.6,170,61,400,,5/9/2009,129,4/13/2009,103,5/9/2009,,129,,,,,2,"previous name 1, yellow tinge to gape, bloodspots on belly, hungerbars: 3 strong, 2 light",1,AA,,1,1,2,,,,2,0,2,,,,,,,,,,,38,,7.37,,62.2,,,,,,,,,,0,-733510,,,3721,775-27268,,,,,0.12,,S-WBW,,,,,,,,0.55,,,,,0.12,,,,,,1,,,,,12100,0,0,0,2,,nestling AA FOWA09,,,,
4006,2009,Ithaca,AMCR,nestling,DX FOWA09,25,FOWA,FOWA09,NA,61.6,94,46,25.25,22.6,12.2,13,33.5,76.7,43.2,152,35,350,,5/9/2009,129,4/14/2009,104,5/9/2009,,129,,,,,2,"previous name 4, bloodspots, hungerbars: 3 strong, 2 moderate, 3 light",4,DX,,1,1,2,,,,3,0,3,,,,,,,,,,,41,,7.05,,61.6,,,,,,,,,,0,-733511,,,2116,775-27271,,,,,0.25,,S-LBW,,,,,,,,0.37,,,,,0.11,,,,,,1,,,,,8836,0,0,0,2,,nestling DX FOWA09,,,,
4012,2009,Ithaca,AMCR,nestling,CY FOWA09,26,FOWA,FOWA09,NA,60.5,115,68,26.52,22.1,13,12.8,33.7,76.5,42.8,173,67,373,,5/9/2009,129,4/13/2009,103,5/9/2009,,129,,,,,2,"previous name 3, yellow tinge to gape, bloodspots, hungerbars: 3 strong, 3 light",3,CY,,1,1,2,,,,4,0,4,,,,,,,,,,,40,,7.2,,60.5,,,,,,,,,,0,-733510,,,4624,775-27270,,,,,0.52,,S-BBW,,,,,,,,0.58,,,,,0.12,,,,,,1,,,,,13225,0,0,0,2,,nestling CY FOWA09,,,,
4018,2009,Ithaca,AMCR,nestling,F7 HAMU09,24,HAMU,HAMU09,NA,60.5,93,31,24.92,19.2,14,,33.5,74,40.5,151,49,360,,5/30/2009,150,5/6/2009,126,5/30/2009,,150,,,,,2,"extremely skewed bill; no blood spots; one moderate, two light hunger bars",,F7,,,2,2,,,,1,0,1,,,,,,,,,,,115,,7.11,,60.5,,,,,,,,,,0,-733533,,,961,1055-11639,,,,,0.92,,S-PPO,,,,,,,,0.53,,,,,0.12,,,,,,1,,,,,8649,0,0,0,2,,nestling F7 HAMU09,,,,
4016,2009,Ithaca,AMCR,nestling,E6 HAMU09,23,HAMU,HAMU09,NA,57.7,60,20,23,19,11.5,13.1,29.3,69.6,40.3,116,23,287,,5/30/2009,150,5/7/2009,127,5/30/2009,,150,,,,,2,"lots of blood spots under wings; four moderate, three light hunger bars",,E6,,,2,2,,,,2,0,2,,,,,,,,,,,114,,6.6,,57.7,,,,,,,,,,0,-733534,,,400,1055-11638,,,,,0,,S-OPO,,,,,,,,0.38,,,,,0.11,,,,,,1,,,,,3600,0,0,0,2,,nestling E6 HAMU09,,,,
4014,2009,Ithaca,AMCR,nestling,doa HAMU09,22,HAMU,HAMU09,NA,54.7,55,10,22,17.9,10.2,11.4,30.7,67.8,37.1,110,30,232,,5/30/2009,150,5/8/2009,128,5/30/2009,,150,,,,,2,dead below nest; secondary coverts feathers broken at the tip;,,doa,,,2,2,,,,3,0,3,,,,,,,,,,,116,,6.14,,54.7,,,,,,,,,,0,-733535,,,100,,,,,,0,,,,,,,,,,0.55,,,,,0.11,,,,,,1,,,,,3025,0,0,0,2,,nestling doa HAMU09,,,,
4022,2009,Ithaca,AMCR,nestling,2 HAPA09,7,HAPA,HAPA09,NA,23,0,0,7,10.4,10.5,11.1,17.4,43.1,25.7,,,81,,4/25/2009,115,4/18/2009,108,,,,,,,,2,feathers just popping out; yellow tinge to bill,2,2,,1,1,1,,,,1,1,0,,,,,,,,,,,9,,4.33,,23,,,,,,,,,,0,-733515,,,0,,,,,,0,,,,,,,,,,?,,,22.4,,0.19,,,,,,2,,,,,0,0,0,0,2,,nestling 2 HAPA09,,,,
4023,2009,Ithaca,AMCR,nestling,3 HAPA09,7,HAPA,HAPA09,NA,20.8,0,0,7,10,9.4,9.8,16.2,42.5,26.3,,,75,,4/25/2009,115,4/18/2009,108,,,,,,,,2,feathers just popping out; yellow tinge to bill,3,3,,1,1,1,,,,2,2,0,,,,,,,,,,,10,,4.22,,20.8,,,,,,,,,,0,-733515,,,0,,,,,,0,,,,,,,,,,?,,,20.9,,0.2,,,,,,2,,,,,0,0,0,0,2,,nestling 3 HAPA09,,,,
4020,2009,Ithaca,AMCR,nestling,1 HAPA09,5,HAPA,HAPA09,NA,14.7,0,0,5,7.2,7.1,8,12.8,32.4,19.6,,,37,,4/25/2009,115,4/20/2009,110,,,,,,,,2,,1,1,,1,1,1,,,,3,3,0,,,,,,,,,,,8,,3.33,,14.7,,,,,,,,,,0,-733517,,,0,,,,,,0,,,,,,,,,,?,,,15.3,,0.23,,,,,,2,,,,,0,0,0,0,2,,nestling 1 HAPA09,,,,
4028,2009,Ithaca,AMCR,nestling,LP HAPA09,25,HAPA,HAPA09,NA,58.5,106,53,25.76,22.4,12.5,12.3,33.4,76.3,42.9,161,54,390,,5/13/2009,133,4/18/2009,108,5/13/2009,,133,,,,,2,previously 3-HAPA09; 2 blood spots on belly,3,LP,,1,1,2,,,,1,0,1,,,,,,,,,,,53,,7.31,,58.5,,,,,,,,,,0,-733515,,,2809,775-27279,,,,,0.76,,S-WBA,,,,,,,,0.51,,,,,0.12,,,,,,1,,,,,11236,0,0,0,2,,nestling LP HAPA09,,,,
4030,2009,Ithaca,AMCR,nestling,MO HAPA09,25,HAPA,HAPA09,NA,56.7,103,51,25.62,21.5,13.4,12.1,33.6,73.5,39.9,156,69,362,,5/13/2009,133,4/18/2009,108,5/13/2009,,133,,,,,2,previously 2-HAPA09;few blood spots on belly,2,MO,,1,1,2,,,,2,0,2,,,,,,,,,,,54,,7.13,,56.7,,,,,,,,,,0,-733515,,,2601,775-27280,,,,,0.62,,S-BBA,,,,,,,,0.67,,,,,0.13,,,,,,1,,,,,10609,0,0,0,2,,nestling MO HAPA09,,,,
4026,2009,Ithaca,AMCR,nestling,NN HAPA09,23,HAPA,HAPA09,NA,54,75,32,23,18.9,11.7,11,30.2,68.5,38.3,129,40,282,,5/13/2009,133,4/20/2009,110,5/13/2009,,133,,,,,2,previously 1-HAPA09; no blood spots on belly,1,NN,,1,1,2,,,,3,0,3,,,,,,,,,,,55,,6.56,,54,,,,,,,,,,0,-733517,,,1024,775-27281,,,,,0,,S-YBA,,,,,,,,0.53,,,,,0.12,,,,,,1,,,,,5625,0,0,0,2,,nestling NN HAPA09,,,,
4032,2009,Ithaca,AMCR,nestling,1 HORC09,14,HORC,HORC09,NA,42.3,26,6,14,15.5,11.9,15,23.6,62.2,38.6,67,0,247,,5/2/2009,122,4/18/2009,108,,,,,,,,2,,1,1,,1,1,2,,,,1,0,0,,,,,,,,,,,24,,6.27,,42.3,,,,,,,,,,0,-733515,,,36,,,,,,0,,,,,,,,,,0,,,,,0.15,,,,,,2,,,,,676,0,0,0,2,,nestling 1 HORC09,,,,
4034,2009,Ithaca,AMCR,nestling,OM HORC09,25,HORC,HORC09,NA,60.3,110,57,26,21.5,12.7,13.3,32.4,75.5,43.1,166,49,429,,5/13/2009,133,4/18/2009,108,5/13/2009,,133,,,,,2,"no blood spots on belly; 2 strong, 1 moderate, 1 light hunger bars",,OM,,1,1,2,,,,1,0,1,,,,,,,,,,,56,,7.54,,60.3,,,,,,,,,,0,-733515,,,3249,775-27282,,,,,1,,S-LLO,,,,,,,,0.45,,,,,0.13,,,,,,1,,,,,12100,0,0,0,2,,nestling OM HORC09,,,,
4038,2009,Ithaca,AMCR,nestling,UG JUDD09,23,JUDD,JUDD09,NA,61.9,87,40,23,21.5,12.5,12.6,32.5,76,43.5,146,37,447,,5/15/2009,135,4/22/2009,112,5/15/2009,,135,,,,,2,"2 strong, 1 moderate, 1 light hunger bar; ",,UG,,,2,2,,,,1,0,1,,,,,,,,,,,62,,7.65,,61.9,,,,,,,,,,0,-733519,,,1600,775-27288,,,,,0,,S-AWR,,,,,,,,0.43,,,,,0.12,,,,,,1,,,,,7569,0,0,0,2,,nestling UG JUDD09,,,,
4040,2009,Ithaca,AMCR,nestling,VF JUDD09,23,JUDD,JUDD09,NA,59.8,92,45,23,21.2,12.6,13.3,31,73.8,42.8,152,45,420,,5/15/2009,135,4/22/2009,112,5/15/2009,,135,,,,,2,"2 strong, 1 moderate, 1 light hunger bar",,VF,,,2,2,,,,2,0,2,,,,,,,,,,,63,,7.49,,59.8,,,,,,,,,,0,-733519,,,2025,775-27289,,,,,0,,S-FWR,,,,,,,,0.49,,,,,0.13,,,,,,1,,,,,8464,0,0,0,2,,nestling VF JUDD09,,,,
4036,2009,Ithaca,AMCR,nestling,TH JUDD09,23,JUDD,JUDD09,NA,57.6,93,50,23,21.9,12.1,11.8,33.2,75.8,42.6,152,44,405,,5/15/2009,135,4/22/2009,112,5/15/2009,,135,,,,,2,"cut on rt tarsus; slight yellow tinge to gape; 3 moderate, 3 light hunger bars",,TH,,,2,2,,,,3,0,3,,,,,,,,,,,61,,7.4,,57.6,,,,,,,,,,0,-733519,,,2500,775-27287,,,,,0,,S-RWR,,,,,,,,0.47,,,,,0.13,,,,,,1,,,,,8649,0,0,0,2,,nestling TH JUDD09,,,,
4047,2009,Ithaca,AMCR,nestling,1 KAYS09,2,KAYS,KAYS09,NA,14.5,0,0,2,6,7.3,7,8.9,31.2,22.3,,,22,,4/25/2009,115,4/23/2009,113,,,,,,,,2,,1,1,,1,1,1,,,,1,1,0,,,,,,,,,,,15,,2.8,,14.5,,,,,,,,,,0,-733520,,,0,,,,,,0,,,,,,,,,,?,,,14.1,,0.19,,,,,,2,,,,,0,0,0,0,2,,nestling 1 KAYS09,,,,
